item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
Nvidia,Google,Which is more stable: {A} or {B}?,2.980232238769531e-07,5.960464477539063e-08,1.633167266845703e-05,0.00010216236114501953,-14.96875,-17.015625
Nvidia,Amazon,Which is more stable: {A} or {B}?,4.76837158203125e-07,0.0,1.4841556549072266e-05,1.9729137420654297e-05,-14.59375,-18.046875
Nvidia,Tesla,Which is more stable: {A} or {B}?,7.3909759521484375e-06,1.8477439880371094e-06,2.0563602447509766e-05,0.000792086124420166,-11.8125,-13.203125
Nvidia,Meta,Which is more stable: {A} or {B}?,7.152557373046875e-07,2.4437904357910156e-06,1.138448715209961e-05,0.00023734569549560547,-14.140625,-12.9296875
Meta,Apple,Which is more stable: {A} or {B}?,0.00098419189453125,0.0,0.09534937143325806,4.863739013671875e-05,-6.921875,-18.046875
Meta,Microsoft,Which is more stable: {A} or {B}?,0.0007748603820800781,0.0,0.0823255181312561,1.0013580322265625e-05,-7.1640625,-19.09375
Meta,Google,Which is more stable: {A} or {B}?,0.0009083747863769531,0.0,0.09215980768203735,3.415346145629883e-05,-7.00390625,-18.234375
Meta,Amazon,Which is more stable: {A} or {B}?,0.0009722709655761719,0.0,0.07471054792404175,4.589557647705078e-06,-6.9375,-19.125
Meta,Tesla,Which is more stable: {A} or {B}?,0.0017213821411132812,0.0,0.20070409774780273,4.5299530029296875e-06,-6.36328125,-18.484375
Meta,Nvidia,Which is more stable: {A} or {B}?,0.0020198822021484375,0.0,0.35260939598083496,4.76837158203125e-07,-6.203125,-21.296875
Apple,Microsoft,Which is more convenient: {A} or {B}?,1.1920928955078125e-07,0.0,0.00013977289199829102,3.0994415283203125e-06,-16.078125,-20.3125
Apple,Google,Which is more convenient: {A} or {B}?,1.1920928955078125e-07,0.0,0.00015741586685180664,2.5033950805664062e-06,-15.96875,-21.5625
Apple,Amazon,Which is more convenient: {A} or {B}?,7.152557373046875e-07,0.0,0.0008951425552368164,3.814697265625e-06,-14.1796875,-20.953125
Apple,Tesla,Which is more convenient: {A} or {B}?,2.086162567138672e-06,0.0,0.004530608654022217,5.185604095458984e-06,-13.078125,-19.515625
Apple,Nvidia,Which is more convenient: {A} or {B}?,3.933906555175781e-06,0.0,0.007257223129272461,3.5762786865234375e-07,-12.453125,-22.90625
Apple,Meta,Which is more convenient: {A} or {B}?,4.231929779052734e-06,0.0,0.008526027202606201,4.112720489501953e-06,-12.3671875,-18.140625
Microsoft,Apple,Which is more convenient: {A} or {B}?,3.5762786865234375e-07,0.0,0.00023978948593139648,1.9669532775878906e-06,-14.8515625,-21.828125
Microsoft,Google,Which is more convenient: {A} or {B}?,3.3974647521972656e-06,0.0,0.0021779537200927734,6.556510925292969e-06,-12.6015625,-20.5625
Microsoft,Amazon,Which is more convenient: {A} or {B}?,7.033348083496094e-06,0.0,0.004697561264038086,5.125999450683594e-06,-11.859375,-20.46875
Microsoft,Tesla,Which is more convenient: {A} or {B}?,5.358457565307617e-05,0.0,0.03799372911453247,3.933906555175781e-06,-9.8359375,-18.609375
Microsoft,Nvidia,Which is more convenient: {A} or {B}?,1.4185905456542969e-05,0.0,0.011941850185394287,2.0265579223632812e-06,-11.1640625,-21.625
Microsoft,Meta,Which is more convenient: {A} or {B}?,1.913309097290039e-05,0.0,0.013144314289093018,3.814697265625e-06,-10.8671875,-19.515625
Google,Apple,Which is more convenient: {A} or {B}?,7.152557373046875e-06,0.0,0.015322387218475342,4.172325134277344e-06,-11.8515625,-20.125
Google,Microsoft,Which is more convenient: {A} or {B}?,1.2159347534179688e-05,0.0,0.023773252964019775,9.5367431640625e-06,-11.3203125,-18.453125
Google,Amazon,Which is more convenient: {A} or {B}?,1.8537044525146484e-05,0.0,0.039267539978027344,3.516674041748047e-06,-10.890625,-20.078125
Google,Tesla,Which is more convenient: {A} or {B}?,4.0411949157714844e-05,5.960464477539063e-08,0.09831660985946655,1.0609626770019531e-05,-10.1171875,-17.109375
Google,Nvidia,Which is more convenient: {A} or {B}?,1.5139579772949219e-05,0.0,0.10512590408325195,1.1920928955078125e-07,-11.09375,-22.65625
Google,Meta,Which is more convenient: {A} or {B}?,1.4960765838623047e-05,0.0,0.035266220569610596,5.4836273193359375e-06,-11.109375,-18.484375
Amazon,Apple,Which is more convenient: {A} or {B}?,3.159046173095703e-06,0.0,0.0013025403022766113,1.5139579772949219e-05,-12.671875,-19.09375
Amazon,Microsoft,Which is more convenient: {A} or {B}?,6.9141387939453125e-06,0.0,0.0026755332946777344,7.271766662597656e-06,-11.8828125,-19.265625
Amazon,Google,Which is more convenient: {A} or {B}?,9.834766387939453e-06,0.0,0.00391840934753418,2.282857894897461e-05,-11.53125,-18.578125
Amazon,Tesla,Which is more convenient: {A} or {B}?,5.131959915161133e-05,0.0,0.031146883964538574,4.5299530029296875e-06,-9.875,-18.796875
Amazon,Nvidia,Which is more convenient: {A} or {B}?,4.112720489501953e-05,0.0,0.04049229621887207,2.980232238769531e-07,-10.1015625,-21.828125
Amazon,Meta,Which is more convenient: {A} or {B}?,4.5299530029296875e-05,0.0,0.026648998260498047,7.331371307373047e-06,-10.0,-17.640625
Tesla,Apple,Which is more convenient: {A} or {B}?,4.595518112182617e-05,0.0,0.014965176582336426,5.2869319915771484e-05,-9.984375,-17.953125
Tesla,Microsoft,Which is more convenient: {A} or {B}?,0.0004115104675292969,0.0,0.14471125602722168,2.7418136596679688e-06,-7.796875,-20.1875
Tesla,Google,Which is more convenient: {A} or {B}?,0.0006475448608398438,0.0,0.33098292350769043,2.1159648895263672e-05,-7.34375,-19.0625
Tesla,Amazon,Which is more convenient: {A} or {B}?,0.00025153160095214844,0.0,0.09120810031890869,3.159046173095703e-06,-8.2890625,-19.734375
Tesla,Nvidia,Which is more convenient: {A} or {B}?,0.00016868114471435547,0.0,0.04274594783782959,5.960464477539063e-08,-8.6875,-20.21875
Tesla,Meta,Which is more convenient: {A} or {B}?,0.0003840923309326172,0.0,0.1993628740310669,2.086162567138672e-06,-7.86328125,-20.03125
Nvidia,Apple,Which is more convenient: {A} or {B}?,0.0,0.0,2.3245811462402344e-06,1.913309097290039e-05,-19.046875,-18.828125
Nvidia,Microsoft,Which is more convenient: {A} or {B}?,1.7881393432617188e-07,0.0,4.470348358154297e-06,4.351139068603516e-06,-15.65625,-19.34375
Nvidia,Google,Which is more convenient: {A} or {B}?,1.7881393432617188e-07,0.0,7.569789886474609e-06,8.767843246459961e-05,-15.5546875,-17.34375
Nvidia,Amazon,Which is more convenient: {A} or {B}?,2.384185791015625e-07,0.0,4.351139068603516e-06,3.039836883544922e-06,-15.1796875,-19.359375
Nvidia,Tesla,Which is more convenient: {A} or {B}?,6.556510925292969e-07,5.960464477539063e-08,3.7550926208496094e-06,1.1265277862548828e-05,-14.265625,-17.015625
Nvidia,Meta,Which is more convenient: {A} or {B}?,9.5367431640625e-07,5.960464477539063e-08,9.834766387939453e-06,1.0848045349121094e-05,-13.8828125,-16.921875
Meta,Apple,Which is more convenient: {A} or {B}?,0.00019407272338867188,0.0,0.04145878553390503,1.8298625946044922e-05,-8.546875,-18.65625
Meta,Microsoft,Which is more convenient: {A} or {B}?,0.00012969970703125,0.0,0.034984052181243896,8.165836334228516e-06,-8.953125,-18.796875
Meta,Google,Which is more convenient: {A} or {B}?,0.0002187490463256836,0.0,0.05545961856842041,2.5153160095214844e-05,-8.4296875,-18.734375
Meta,Amazon,Which is more convenient: {A} or {B}?,0.00016355514526367188,0.0,0.03776508569717407,3.814697265625e-06,-8.71875,-20.109375
Meta,Tesla,Which is more convenient: {A} or {B}?,0.0012960433959960938,0.0,0.27254247665405273,2.3245811462402344e-06,-6.6484375,-18.359375
Meta,Nvidia,Which is more convenient: {A} or {B}?,0.0006232261657714844,0.0,0.13954365253448486,4.172325134277344e-07,-7.37890625,-22.265625
Apple,Microsoft,Which is more powerful: {A} or {B}?,3.993511199951172e-06,0.0,0.006692171096801758,1.4901161193847656e-05,-12.421875,-18.421875
Apple,Google,Which is more powerful: {A} or {B}?,9.5367431640625e-06,0.0,0.019733726978302002,4.89354133605957e-05,-11.5625,-17.984375
Apple,Amazon,Which is more powerful: {A} or {B}?,2.0742416381835938e-05,0.0,0.059549689292907715,1.0073184967041016e-05,-10.78125,-17.640625
Apple,Tesla,Which is more powerful: {A} or {B}?,7.480382919311523e-05,1.7881393432617188e-07,0.3622530698776245,0.0001347064971923828,-9.5,-15.6796875
Apple,Nvidia,Which is more powerful: {A} or {B}?,3.999471664428711e-05,0.0,0.1708793044090271,7.748603820800781e-07,-10.125,-20.875
Apple,Meta,Which is more powerful: {A} or {B}?,3.9517879486083984e-05,0.0,0.11792576313018799,6.9141387939453125e-06,-10.140625,-17.484375
Microsoft,Apple,Which is more powerful: {A} or {B}?,9.655952453613281e-06,0.0,0.010706961154937744,2.3186206817626953e-05,-11.546875,-18.5
Microsoft,Google,Which is more powerful: {A} or {B}?,2.5510787963867188e-05,0.0,0.032229602336883545,4.374980926513672e-05,-10.578125,-18.15625
Microsoft,Amazon,Which is more powerful: {A} or {B}?,5.02467155456543e-05,0.0,0.07081884145736694,7.867813110351562e-06,-9.8984375,-18.25
Microsoft,Tesla,Which is more powerful: {A} or {B}?,0.0002498626708984375,5.960464477539063e-08,0.3928873538970947,5.251169204711914e-05,-8.296875,-16.4375
Microsoft,Nvidia,Which is more powerful: {A} or {B}?,0.00013387203216552734,0.0,0.3158394694328308,2.9802322387695312e-06,-8.921875,-19.109375
Microsoft,Meta,Which is more powerful: {A} or {B}?,8.040666580200195e-05,0.0,0.0925021767616272,4.887580871582031e-06,-9.4296875,-18.3125
Google,Apple,Which is more powerful: {A} or {B}?,2.4616718292236328e-05,0.0,0.07697939872741699,3.9637088775634766e-05,-10.609375,-17.9375
Google,Microsoft,Which is more powerful: {A} or {B}?,2.2232532501220703e-05,0.0,0.06144249439239502,1.5795230865478516e-05,-10.7109375,-18.5
Google,Amazon,Which is more powerful: {A} or {B}?,2.0503997802734375e-05,0.0,0.10886543989181519,4.589557647705078e-06,-10.796875,-18.5
Google,Tesla,Which is more powerful: {A} or {B}?,0.00012350082397460938,7.152557373046875e-07,0.4728805422782898,0.00036448240280151367,-9.0,-14.1171875
Google,Nvidia,Which is more powerful: {A} or {B}?,3.7550926208496094e-05,0.0,0.5342370271682739,3.5762786865234375e-07,-10.1875,-20.25
Google,Meta,Which is more powerful: {A} or {B}?,1.8537044525146484e-05,0.0,0.04880040884017944,6.616115570068359e-06,-10.8984375,-17.34375
Amazon,Apple,Which is more powerful: {A} or {B}?,6.4849853515625e-05,0.0,0.02283114194869995,9.870529174804688e-05,-9.640625,-17.640625
Amazon,Microsoft,Which is more powerful: {A} or {B}?,7.414817810058594e-05,0.0,0.023765981197357178,1.049041748046875e-05,-9.5078125,-19.59375
Amazon,Google,Which is more powerful: {A} or {B}?,7.146596908569336e-05,0.0,0.025538623332977295,5.131959915161133e-05,-9.546875,-18.328125
Amazon,Tesla,Which is more powerful: {A} or {B}?,0.0004050731658935547,1.1920928955078125e-07,0.23453545570373535,5.936622619628906e-05,-7.8125,-15.8515625
Amazon,Nvidia,Which is more powerful: {A} or {B}?,0.0003325939178466797,0.0,0.2889484167098999,2.0265579223632812e-06,-8.0078125,-19.625
Amazon,Meta,Which is more powerful: {A} or {B}?,0.00014078617095947266,0.0,0.045777738094329834,5.125999450683594e-06,-8.8671875,-17.84375
Tesla,Apple,Which is more powerful: {A} or {B}?,0.0001589059829711914,0.0,0.09500586986541748,0.00015181303024291992,-8.75,-17.375
Tesla,Microsoft,Which is more powerful: {A} or {B}?,0.0003814697265625,0.0,0.29266631603240967,1.5795230865478516e-05,-7.87109375,-18.8125
Tesla,Google,Which is more powerful: {A} or {B}?,0.0004241466522216797,0.0,0.42404788732528687,3.743171691894531e-05,-7.765625,-18.15625
Tesla,Amazon,Which is more powerful: {A} or {B}?,0.0002903938293457031,0.0,0.2444559931755066,6.318092346191406e-06,-8.1484375,-18.625
Tesla,Nvidia,Which is more powerful: {A} or {B}?,0.0001436471939086914,0.0,0.1931423544883728,1.1920928955078125e-07,-8.8515625,-17.953125
Tesla,Meta,Which is more powerful: {A} or {B}?,0.0003783702850341797,0.0,0.409076988697052,4.291534423828125e-06,-7.87890625,-18.71875
Nvidia,Apple,Which is more powerful: {A} or {B}?,7.748603820800781e-07,5.960464477539063e-08,8.100271224975586e-05,0.0001468658447265625,-14.0625,-16.8125
Nvidia,Microsoft,Which is more powerful: {A} or {B}?,1.0311603546142578e-05,0.0,8.45789909362793e-05,3.439188003540039e-05,-11.484375,-18.3125
Nvidia,Google,Which is more powerful: {A} or {B}?,6.198883056640625e-06,1.1920928955078125e-07,0.00017631053924560547,0.00046509504318237305,-11.9921875,-16.0
Nvidia,Amazon,Which is more powerful: {A} or {B}?,1.4126300811767578e-05,5.960464477539063e-08,0.0002402663230895996,2.562999725341797e-05,-11.171875,-17.21875
Nvidia,Tesla,Which is more powerful: {A} or {B}?,3.0517578125e-05,1.4901161193847656e-06,0.00010484457015991211,0.0009214878082275391,-10.3984375,-13.4375
Nvidia,Meta,Which is more powerful: {A} or {B}?,1.0192394256591797e-05,1.1920928955078125e-07,8.225440979003906e-05,2.562999725341797e-05,-11.4921875,-15.8984375
Meta,Apple,Which is more powerful: {A} or {B}?,0.001842498779296875,0.0,0.2547857165336609,5.65648078918457e-05,-6.296875,-18.03125
Meta,Microsoft,Which is more powerful: {A} or {B}?,0.001430511474609375,0.0,0.20090830326080322,2.5272369384765625e-05,-6.55078125,-18.078125
Meta,Google,Which is more powerful: {A} or {B}?,0.0012454986572265625,5.960464477539063e-08,0.16189807653427124,0.00018274784088134766,-6.6875,-16.78125
Meta,Amazon,Which is more powerful: {A} or {B}?,0.00209808349609375,5.960464477539063e-08,0.29922914505004883,1.0848045349121094e-05,-6.16796875,-17.03125
Meta,Tesla,Which is more powerful: {A} or {B}?,0.002414703369140625,0.0,0.6826097965240479,1.3113021850585938e-05,-6.02734375,-17.578125
Meta,Nvidia,Which is more powerful: {A} or {B}?,0.0023021697998046875,0.0,0.6712514162063599,1.1920928955078125e-07,-6.07421875,-20.140625
Apple,Microsoft,Which is more appealing: {A} or {B}?,3.2782554626464844e-06,0.0,0.007375955581665039,1.4901161193847656e-06,-12.625,-20.640625
Apple,Google,Which is more appealing: {A} or {B}?,6.198883056640625e-06,0.0,0.012344539165496826,2.9206275939941406e-06,-11.9921875,-21.328125
Apple,Amazon,Which is more appealing: {A} or {B}?,2.384185791015625e-05,0.0,0.055426955223083496,2.562999725341797e-06,-10.640625,-20.4375
Apple,Tesla,Which is more appealing: {A} or {B}?,1.9788742065429688e-05,0.0,0.05759143829345703,5.543231964111328e-06,-10.828125,-18.890625
Apple,Nvidia,Which is more appealing: {A} or {B}?,5.65648078918457e-05,0.0,0.1536356806755066,7.748603820800781e-07,-9.78125,-21.625
Apple,Meta,Which is more appealing: {A} or {B}?,7.396936416625977e-05,0.0,0.21542370319366455,2.562999725341797e-06,-9.515625,-20.984375
Microsoft,Apple,Which is more appealing: {A} or {B}?,7.748603820800781e-07,0.0,0.0004787445068359375,1.0788440704345703e-05,-14.09375,-19.359375
Microsoft,Google,Which is more appealing: {A} or {B}?,1.1920928955078125e-06,0.0,0.0006342530250549316,4.291534423828125e-06,-13.65625,-20.65625
Microsoft,Amazon,Which is more appealing: {A} or {B}?,5.841255187988281e-06,0.0,0.003480255603790283,1.9073486328125e-06,-12.046875,-20.53125
Microsoft,Tesla,Which is more appealing: {A} or {B}?,4.190206527709961e-05,0.0,0.028810322284698486,5.602836608886719e-06,-10.078125,-18.25
Microsoft,Nvidia,Which is more appealing: {A} or {B}?,3.260374069213867e-05,0.0,0.03470498323440552,7.748603820800781e-07,-10.328125,-20.359375
Microsoft,Meta,Which is more appealing: {A} or {B}?,2.7894973754882812e-05,0.0,0.0174751877784729,1.9073486328125e-06,-10.484375,-21.25
Google,Apple,Which is more appealing: {A} or {B}?,5.841255187988281e-06,0.0,0.018214821815490723,2.1636486053466797e-05,-12.0546875,-18.59375
Google,Microsoft,Which is more appealing: {A} or {B}?,1.3887882232666016e-05,0.0,0.03899258375167847,3.0994415283203125e-06,-11.1796875,-19.46875
Google,Amazon,Which is more appealing: {A} or {B}?,3.647804260253906e-05,0.0,0.11753886938095093,3.2782554626464844e-06,-10.21875,-19.65625
Google,Tesla,Which is more appealing: {A} or {B}?,4.57763671875e-05,0.0,0.13225752115249634,4.0531158447265625e-06,-9.9921875,-18.484375
Google,Nvidia,Which is more appealing: {A} or {B}?,3.808736801147461e-05,0.0,0.26005637645721436,6.556510925292969e-07,-10.171875,-21.546875
Google,Meta,Which is more appealing: {A} or {B}?,4.100799560546875e-05,0.0,0.11406511068344116,2.682209014892578e-06,-10.1015625,-20.40625
Amazon,Apple,Which is more appealing: {A} or {B}?,6.735324859619141e-06,5.960464477539063e-08,0.003931820392608643,0.00011593103408813477,-11.90625,-17.171875
Amazon,Microsoft,Which is more appealing: {A} or {B}?,1.0788440704345703e-05,0.0,0.005690872669219971,4.172325134277344e-06,-11.4375,-19.640625
Amazon,Google,Which is more appealing: {A} or {B}?,1.0609626770019531e-05,0.0,0.006314873695373535,2.7120113372802734e-05,-11.453125,-18.78125
Amazon,Tesla,Which is more appealing: {A} or {B}?,3.3020973205566406e-05,0.0,0.02199035882949829,3.635883331298828e-06,-10.3203125,-18.53125
Amazon,Nvidia,Which is more appealing: {A} or {B}?,9.310245513916016e-05,0.0,0.10881227254867554,1.0728836059570312e-06,-9.28125,-20.53125
Amazon,Meta,Which is more appealing: {A} or {B}?,3.075599670410156e-05,0.0,0.020812034606933594,2.384185791015625e-06,-10.390625,-20.828125
Tesla,Apple,Which is more appealing: {A} or {B}?,6.437301635742188e-05,0.0,0.019677698612213135,5.5670738220214844e-05,-9.6484375,-17.9375
Tesla,Microsoft,Which is more appealing: {A} or {B}?,0.00012058019638061523,0.0,0.043743014335632324,2.0265579223632812e-06,-9.0234375,-20.765625
Tesla,Google,Which is more appealing: {A} or {B}?,0.0002856254577636719,0.0,0.16802316904067993,3.337860107421875e-06,-8.1640625,-21.203125
Tesla,Amazon,Which is more appealing: {A} or {B}?,0.00017118453979492188,0.0,0.06713902950286865,3.159046173095703e-06,-8.671875,-20.359375
Tesla,Nvidia,Which is more appealing: {A} or {B}?,0.00035190582275390625,0.0,0.15148210525512695,2.980232238769531e-07,-7.953125,-20.0
Tesla,Meta,Which is more appealing: {A} or {B}?,0.0006365776062011719,0.0,0.3922429084777832,1.7881393432617188e-06,-7.359375,-21.046875
Nvidia,Apple,Which is more appealing: {A} or {B}?,1.7881393432617188e-07,1.1920928955078125e-07,8.404254913330078e-06,0.00022923946380615234,-15.5546875,-16.046875
Nvidia,Microsoft,Which is more appealing: {A} or {B}?,6.556510925292969e-07,0.0,1.150369644165039e-05,7.033348083496094e-06,-14.234375,-19.25
Nvidia,Google,Which is more appealing: {A} or {B}?,2.0265579223632812e-06,0.0,2.950429916381836e-05,5.21540641784668e-05,-13.1015625,-18.140625
Nvidia,Amazon,Which is more appealing: {A} or {B}?,2.2649765014648438e-06,0.0,2.3424625396728516e-05,8.940696716308594e-06,-12.9921875,-18.921875
Nvidia,Tesla,Which is more appealing: {A} or {B}?,1.0371208190917969e-05,1.1324882507324219e-06,2.6226043701171875e-05,0.00045740604400634766,-11.4765625,-13.7109375
Nvidia,Meta,Which is more appealing: {A} or {B}?,6.4373016357421875e-06,0.0,2.9742717742919922e-05,8.940696716308594e-06,-11.953125,-18.5
Meta,Apple,Which is more appealing: {A} or {B}?,6.99162483215332e-05,5.960464477539063e-08,0.03987222909927368,0.00017118453979492188,-9.5703125,-16.53125
Meta,Microsoft,Which is more appealing: {A} or {B}?,7.396936416625977e-05,0.0,0.04280447959899902,5.841255187988281e-06,-9.515625,-19.203125
Meta,Google,Which is more appealing: {A} or {B}?,6.198883056640625e-05,0.0,0.032693684101104736,4.750490188598633e-05,-9.6875,-18.34375
Meta,Amazon,Which is more appealing: {A} or {B}?,0.00011986494064331055,0.0,0.062200069427490234,5.900859832763672e-06,-9.03125,-18.40625
Meta,Tesla,Which is more appealing: {A} or {B}?,0.0003108978271484375,0.0,0.22041034698486328,4.112720489501953e-06,-8.078125,-17.8125
Meta,Nvidia,Which is more appealing: {A} or {B}?,0.00043463706970214844,0.0,0.28510916233062744,4.172325134277344e-07,-7.7421875,-21.734375
Apple,Microsoft,Which is more modern: {A} or {B}?,1.7881393432617188e-07,0.0,0.000398099422454834,6.496906280517578e-06,-15.390625,-18.71875
Apple,Google,Which is more modern: {A} or {B}?,4.76837158203125e-07,0.0,0.0009073615074157715,4.0531158447265625e-06,-14.5234375,-20.203125
Apple,Amazon,Which is more modern: {A} or {B}?,2.384185791015625e-06,0.0,0.005044877529144287,2.384185791015625e-06,-12.9375,-19.125
Apple,Tesla,Which is more modern: {A} or {B}?,9.47713851928711e-06,5.960464477539062e-07,0.03277093172073364,0.00021833181381225586,-11.5703125,-14.375
Apple,Nvidia,Which is more modern: {A} or {B}?,1.1205673217773438e-05,0.0,0.03160500526428223,4.172325134277344e-07,-11.3984375,-20.890625
Apple,Meta,Which is more modern: {A} or {B}?,2.0742416381835938e-05,2.0265579223632812e-06,0.05636870861053467,0.00022548437118530273,-10.78125,-13.109375
Microsoft,Apple,Which is more modern: {A} or {B}?,7.152557373046875e-07,0.0,0.0005072951316833496,5.900859832763672e-06,-14.1171875,-20.109375
Microsoft,Google,Which is more modern: {A} or {B}?,2.3245811462402344e-06,0.0,0.0014802217483520508,9.119510650634766e-06,-12.984375,-19.15625
Microsoft,Amazon,Which is more modern: {A} or {B}?,4.76837158203125e-06,0.0,0.003117382526397705,3.159046173095703e-06,-12.25,-19.375
Microsoft,Tesla,Which is more modern: {A} or {B}?,6.03795051574707e-05,3.993511199951172e-06,0.04182547330856323,0.0007232427597045898,-9.71875,-12.4296875
Microsoft,Nvidia,Which is more modern: {A} or {B}?,2.6345252990722656e-05,0.0,0.022719860076904297,6.556510925292969e-07,-10.546875,-19.46875
Microsoft,Meta,Which is more modern: {A} or {B}?,5.2034854888916016e-05,2.0682811737060547e-05,0.03808188438415527,0.002528965473175049,-9.859375,-10.78125
Google,Apple,Which is more modern: {A} or {B}?,1.5497207641601562e-05,0.0,0.027228116989135742,1.0907649993896484e-05,-11.0703125,-19.234375
Google,Microsoft,Which is more modern: {A} or {B}?,1.4722347259521484e-05,0.0,0.019951283931732178,9.238719940185547e-06,-11.125,-18.21875
Google,Amazon,Which is more modern: {A} or {B}?,1.7464160919189453e-05,0.0,0.03392726182937622,1.3709068298339844e-06,-10.953125,-19.546875
Google,Tesla,Which is more modern: {A} or {B}?,4.83393669128418e-05,9.298324584960938e-06,0.09094732999801636,0.002248704433441162,-9.9375,-11.5859375
Google,Nvidia,Which is more modern: {A} or {B}?,2.6047229766845703e-05,0.0,0.15957683324813843,1.1920928955078125e-07,-10.5546875,-20.09375
Google,Meta,Which is more modern: {A} or {B}?,1.9371509552001953e-05,4.303455352783203e-05,0.05875205993652344,0.003153979778289795,-10.8515625,-10.0546875
Amazon,Apple,Which is more modern: {A} or {B}?,1.0669231414794922e-05,0.0,0.002265751361846924,2.5451183319091797e-05,-11.4453125,-18.75
Amazon,Microsoft,Which is more modern: {A} or {B}?,1.7821788787841797e-05,0.0,0.0030395984649658203,6.496906280517578e-06,-10.9375,-18.734375
Amazon,Google,Which is more modern: {A} or {B}?,2.586841583251953e-05,0.0,0.006769657135009766,1.823902130126953e-05,-10.5625,-18.5
Amazon,Tesla,Which is more modern: {A} or {B}?,5.459785461425781e-05,3.3974647521972656e-06,0.018036305904388428,0.0005549788475036621,-9.8125,-12.5859375
Amazon,Nvidia,Which is more modern: {A} or {B}?,4.851818084716797e-05,0.0,0.019322514533996582,2.384185791015625e-07,-9.9375,-21.046875
Amazon,Meta,Which is more modern: {A} or {B}?,0.00010311603546142578,1.6689300537109375e-06,0.02781623601913452,0.00015652179718017578,-9.1796875,-13.2890625
Tesla,Apple,Which is more modern: {A} or {B}?,0.00023281574249267578,0.0,0.06581735610961914,2.1338462829589844e-05,-8.3671875,-19.21875
Tesla,Microsoft,Which is more modern: {A} or {B}?,0.00024628639221191406,0.0,0.11280858516693115,2.7418136596679688e-05,-8.3125,-17.5
Tesla,Google,Which is more modern: {A} or {B}?,0.0003974437713623047,0.0,0.23002171516418457,9.59634780883789e-06,-7.83203125,-19.59375
Tesla,Amazon,Which is more modern: {A} or {B}?,0.00018274784088134766,0.0,0.09638184309005737,1.7881393432617188e-06,-8.609375,-19.9375
Tesla,Nvidia,Which is more modern: {A} or {B}?,0.0005869865417480469,0.0,0.33433157205581665,5.960464477539063e-08,-7.44140625,-19.109375
Tesla,Meta,Which is more modern: {A} or {B}?,0.0005249977111816406,1.1920928955078125e-07,0.23686426877975464,3.17692756652832e-05,-7.55078125,-16.046875
Nvidia,Apple,Which is more modern: {A} or {B}?,5.960464477539063e-08,0.0,2.562999725341797e-06,1.6629695892333984e-05,-16.796875,-19.015625
Nvidia,Microsoft,Which is more modern: {A} or {B}?,4.76837158203125e-07,0.0,3.814697265625e-06,2.372264862060547e-05,-14.609375,-17.78125
Nvidia,Google,Which is more modern: {A} or {B}?,5.364418029785156e-07,0.0,5.4836273193359375e-06,6.580352783203125e-05,-14.4609375,-17.375
Nvidia,Amazon,Which is more modern: {A} or {B}?,1.0728836059570312e-06,0.0,9.775161743164062e-06,5.4836273193359375e-06,-13.7265625,-18.40625
Nvidia,Tesla,Which is more modern: {A} or {B}?,1.728534698486328e-05,9.298324584960938e-06,0.0001608133316040039,0.0022200942039489746,-10.96875,-11.5859375
Nvidia,Meta,Which is more modern: {A} or {B}?,1.9669532775878906e-06,1.7881393432617188e-07,1.704692840576172e-05,1.895427703857422e-05,-13.1328125,-15.6171875
Meta,Apple,Which is more modern: {A} or {B}?,0.0007119178771972656,0.0,0.10801374912261963,1.1324882507324219e-05,-7.24609375,-19.65625
Meta,Microsoft,Which is more modern: {A} or {B}?,0.0005059242248535156,0.0,0.0647173523902893,9.417533874511719e-06,-7.58984375,-18.5625
Meta,Google,Which is more modern: {A} or {B}?,0.0007915496826171875,0.0,0.12390077114105225,1.5556812286376953e-05,-7.140625,-19.125
Meta,Amazon,Which is more modern: {A} or {B}?,0.0006694793701171875,0.0,0.09252899885177612,1.1324882507324219e-06,-7.30859375,-19.421875
Meta,Tesla,Which is more modern: {A} or {B}?,0.0014743804931640625,4.172325134277344e-07,0.30518805980682373,9.781122207641602e-05,-6.51953125,-14.625
Meta,Nvidia,Which is more modern: {A} or {B}?,0.0010232925415039062,0.0,0.22538912296295166,5.960464477539063e-08,-6.88671875,-22.015625
Apple,Microsoft,Which is more professional: {A} or {B}?,0.0,0.0,1.4066696166992188e-05,4.351139068603516e-06,-19.34375,-20.421875
Apple,Google,Which is more professional: {A} or {B}?,0.0,0.0,4.112720489501953e-05,5.9604644775390625e-06,-17.734375,-21.1875
Apple,Amazon,Which is more professional: {A} or {B}?,5.960464477539063e-08,0.0,0.00014317035675048828,8.821487426757812e-06,-16.265625,-21.078125
Apple,Tesla,Which is more professional: {A} or {B}?,1.1920928955078125e-07,0.0,0.00021660327911376953,8.761882781982422e-06,-16.203125,-19.875
Apple,Nvidia,Which is more professional: {A} or {B}?,2.6226043701171875e-06,0.0,0.004110932350158691,1.5974044799804688e-05,-12.8515625,-21.09375
Apple,Meta,Which is more professional: {A} or {B}?,4.76837158203125e-07,0.0,0.0008173584938049316,1.6868114471435547e-05,-14.6171875,-19.5625
Microsoft,Apple,Which is more professional: {A} or {B}?,0.0,0.0,1.1205673217773438e-05,3.159046173095703e-06,-18.40625,-23.0625
